row ID,Time,Retweet from,User
Row1223,10/29/2016 5:46,Tesla,elonmusk
Row1224,10/29/2016 5:46,Tesla,elonmusk
Row1225,10/29/2016 4:34,Tesla,elonmusk
Row1226,10/29/2016 4:33,Tesla,elonmusk
Row1227,10/29/2016 3:36,,elonmusk
Row1228,10/28/2016 2:37,,elonmusk
Row1229,10/28/2016 2:32,,elonmusk
Row1230,10/28/2016 2:14,,elonmusk
Row1231,10/28/2016 0:40,,elonmusk
Row1232,10/27/2016 20:58,solarcity,elonmusk
Row1233,10/27/2016 1:49,TechCrunch,elonmusk
Row1234,10/27/2016 0:24,,elonmusk
Row1235,10/27/2016 0:18,ElectrekCo,elonmusk
Row1236,10/26/2016 19:51,,elonmusk
Row1237,10/24/2016 5:03,,elonmusk
Row1238,10/23/2016 22:05,,elonmusk
Row1239,10/23/2016 20:37,,elonmusk
Row1240,10/22/2016 21:51,,elonmusk
Row1241,10/21/2016 18:29,Tesla,elonmusk
Row1242,10/21/2016 9:46,verge,elonmusk
Row1243,10/20/2016 12:50,Tesla,elonmusk
Row1244,10/20/2016 11:46,,elonmusk
Row1245,10/20/2016 11:44,,elonmusk
Row1246,10/20/2016 11:35,,elonmusk
Row1247,10/20/2016 11:34,,elonmusk
Row1248,10/20/2016 11:30,,elonmusk
Row1249,10/20/2016 11:27,,elonmusk
Row1250,10/20/2016 11:27,,elonmusk
Row1251,10/20/2016 11:23,,elonmusk
Row1252,10/20/2016 10:41,,elonmusk
Row1253,10/20/2016 10:38,,elonmusk
Row1254,10/20/2016 10:24,,elonmusk
Row1255,10/20/2016 8:22,,elonmusk
Row1256,10/20/2016 7:08,,elonmusk
Row1257,10/20/2016 3:49,,elonmusk
Row1258,10/20/2016 3:41,,elonmusk
Row1259,10/20/2016 3:39,Tesla,elonmusk
Row1260,10/19/2016 22:24,,elonmusk
Row1261,10/19/2016 21:29,,elonmusk
Row1262,10/19/2016 20:29,,elonmusk
Row1263,10/19/2016 19:44,,elonmusk
Row1264,10/19/2016 11:47,zebedee666,elonmusk
Row1265,10/19/2016 9:20,,elonmusk
Row1266,10/19/2016 0:34,,elonmusk
Row1267,10/17/2016 7:45,Tesla,elonmusk
Row1268,10/17/2016 2:27,,elonmusk
Row1269,10/17/2016 1:00,,elonmusk
Row1270,10/16/2016 21:28,,elonmusk
Row1271,10/13/2016 23:20,jeffmason1,elonmusk
Row1272,10/13/2016 19:17,,elonmusk
Row1273,10/13/2016 19:12,Tesla,elonmusk
Row1274,10/10/2016 21:36,TheEconomist,elonmusk
Row1275,10/10/2016 19:28,,elonmusk
Row1276,10/10/2016 18:42,,elonmusk
Row1277,10/10/2016 18:00,,elonmusk
Row1278,10/10/2016 17:58,,elonmusk
Row1279,10/10/2016 17:32,,elonmusk
Row1280,10/10/2016 17:23,,elonmusk
Row1281,10/10/2016 17:12,,elonmusk
Row1282,10/10/2016 15:22,,elonmusk
Row1283,10/10/2016 1:14,,elonmusk
Row1284,10/10/2016 0:09,Walpoleboy6_RBX,elonmusk
Row1285,10/9/2016 18:30,,elonmusk
Row1286,10/9/2016 18:25,,elonmusk
Row1287,10/9/2016 18:21,,elonmusk
Row1288,10/9/2016 18:11,,elonmusk
Row1289,10/8/2016 0:36,,elonmusk
Row1290,10/7/2016 23:15,,elonmusk
Row1291,10/7/2016 20:11,,elonmusk
Row1292,10/7/2016 19:28,Tesla,elonmusk
Row1293,10/7/2016 5:29,InsideWestworld,elonmusk
Row1294,10/7/2016 5:27,exploreplanets,elonmusk
Row1295,10/6/2016 4:51,,elonmusk
Row1296,10/6/2016 4:31,,elonmusk
Row1297,10/5/2016 23:01,,elonmusk
Row1298,10/5/2016 10:19,,elonmusk
Row1299,10/5/2016 10:07,dougfeig,elonmusk
Row1300,10/5/2016 6:50,Tesla,elonmusk
Row1301,10/4/2016 20:30,,elonmusk
Row1302,10/4/2016 19:45,,elonmusk
Row1303,10/4/2016 0:19,Space_Station,elonmusk
Row1304,10/3/2016 18:09,Tesla,elonmusk
Row1305,10/3/2016 1:04,,elonmusk
Row1306,10/2/2016 22:39,,elonmusk
Row1307,10/2/2016 21:21,VentureBeat,elonmusk
Row1308,10/2/2016 21:09,,elonmusk
Row1309,10/2/2016 21:06,,elonmusk
Row1310,10/2/2016 20:55,,elonmusk
Row1311,10/2/2016 20:52,WestworldHBO,elonmusk
Row1312,10/2/2016 5:41,,elonmusk
Row1313,10/2/2016 0:23,futuregames,elonmusk
Row1314,10/1/2016 23:55,BadAstronomer,elonmusk
Row1315,10/1/2016 5:25,,elonmusk
Row1316,10/1/2016 5:22,,elonmusk
Row1317,9/29/2016 5:42,waitbutwhy,elonmusk
Row1318,9/29/2016 1:47,,elonmusk
Row1319,9/28/2016 22:06,,elonmusk
Row1320,9/28/2016 22:04,,elonmusk
Row1321,9/28/2016 21:59,,elonmusk
Row1322,9/28/2016 20:39,inversedotcom,elonmusk
Row1323,9/28/2016 7:36,geekwire,elonmusk
Row1324,9/28/2016 2:16,verge,elonmusk
Row1325,9/28/2016 1:44,,elonmusk
Row1326,9/28/2016 0:54,SpaceX,elonmusk
Row1327,9/28/2016 0:52,,elonmusk
Row1328,9/27/2016 21:37,,elonmusk
Row1329,9/27/2016 21:09,,elonmusk
Row1330,9/27/2016 20:55,,elonmusk
Row1331,9/27/2016 20:45,SpaceX,elonmusk
Row1332,9/27/2016 6:21,,elonmusk
Row1333,9/26/2016 22:38,,elonmusk
Row1334,9/26/2016 19:50,SpaceX,elonmusk
Row1335,9/26/2016 18:07,,elonmusk
Row1336,9/26/2016 9:41,,elonmusk
Row1337,9/26/2016 9:40,,elonmusk
Row1338,9/26/2016 9:21,,elonmusk
Row1339,9/26/2016 9:13,,elonmusk
Row1340,9/26/2016 8:38,,elonmusk
Row1341,9/26/2016 8:32,,elonmusk
Row1342,9/26/2016 8:18,,elonmusk
Row1343,9/24/2016 2:25,,elonmusk
Row1344,9/24/2016 2:16,Hyperloop,elonmusk
Row1345,9/22/2016 20:04,,elonmusk
Row1346,9/22/2016 19:56,westcoastbill,elonmusk
Row1347,9/22/2016 19:31,,elonmusk
Row1348,9/22/2016 19:24,Tesla,elonmusk
Row1349,9/22/2016 11:10,,elonmusk
Row1350,9/22/2016 4:57,,elonmusk
Row1351,9/21/2016 19:09,,elonmusk
Row1352,9/21/2016 19:00,,elonmusk
Row1353,9/21/2016 18:59,,elonmusk
Row1354,9/21/2016 18:58,,elonmusk
Row1355,9/21/2016 18:55,,elonmusk
Row1356,9/21/2016 17:38,,elonmusk
Row1357,9/21/2016 17:36,,elonmusk
Row1358,9/21/2016 17:32,,elonmusk
Row1359,9/21/2016 17:29,,elonmusk
Row1360,9/21/2016 17:21,,elonmusk
Row1361,9/21/2016 17:20,,elonmusk
Row1362,9/20/2016 0:38,,elonmusk
Row1363,9/18/2016 5:14,,elonmusk
Row1364,9/18/2016 4:57,,elonmusk
Row1365,9/17/2016 9:13,,elonmusk
Row1366,9/17/2016 5:32,,elonmusk
Row1367,9/17/2016 4:45,,elonmusk
Row1368,9/17/2016 4:44,,elonmusk
Row1369,9/17/2016 4:43,,elonmusk
Row1370,9/17/2016 4:36,,elonmusk
Row1371,9/17/2016 4:29,,elonmusk
Row1372,9/17/2016 3:22,,elonmusk
Row1373,9/17/2016 0:30,,elonmusk
Row1374,9/16/2016 19:57,,elonmusk
Row1375,9/16/2016 10:16,,elonmusk
Row1376,9/16/2016 10:05,,elonmusk
Row1377,9/16/2016 10:03,,elonmusk
Row1378,9/16/2016 7:42,ycombinator,elonmusk
Row1379,9/16/2016 7:42,sama,elonmusk
Row1380,9/16/2016 6:28,Tesla,elonmusk
Row1381,9/16/2016 6:26,verge,elonmusk
Row1382,9/16/2016 6:21,,elonmusk
Row1383,9/14/2016 1:18,,elonmusk
Row1384,9/14/2016 1:14,,elonmusk
Row1385,9/13/2016 19:26,,elonmusk
Row1386,9/13/2016 12:50,,elonmusk
Row1387,9/11/2016 22:30,TechCrunch,elonmusk
Row1388,9/11/2016 22:18,Tesla,elonmusk
Row1389,9/10/2016 20:44,,elonmusk
Row1390,9/9/2016 23:02,,elonmusk
Row1391,9/9/2016 19:22,SpaceX,elonmusk
Row1392,9/9/2016 17:45,,elonmusk
Row1393,9/9/2016 11:01,,elonmusk
Row1394,9/9/2016 11:00,,elonmusk
Row1395,9/9/2016 10:58,,elonmusk
Row1396,9/9/2016 10:53,,elonmusk
Row1397,9/9/2016 10:46,,elonmusk
Row1398,9/9/2016 10:39,,elonmusk
Row1399,9/9/2016 10:38,,elonmusk
Row1400,9/9/2016 7:26,,elonmusk
Row1401,9/2/2016 1:48,,elonmusk
Row1402,9/1/2016 23:34,,elonmusk
Row1403,9/1/2016 20:07,,elonmusk
Row1404,8/31/2016 18:43,,elonmusk
Row1405,8/31/2016 18:27,,elonmusk
Row1406,8/31/2016 18:25,,elonmusk
Row1407,8/31/2016 18:23,,elonmusk
Row1408,8/31/2016 18:20,,elonmusk
Row1409,8/30/2016 20:37,OpenAI,elonmusk
Row1410,8/30/2016 17:29,,elonmusk
Row1411,8/29/2016 20:47,Tesla,elonmusk
Row1412,8/29/2016 17:43,ElectrekCo,elonmusk
Row1413,8/28/2016 4:24,,elonmusk
Row1414,8/28/2016 3:46,,elonmusk
Row1415,8/28/2016 3:19,business,elonmusk
Row1416,8/24/2016 18:41,Tesla,elonmusk
Row1417,8/24/2016 4:59,Tesla,elonmusk
Row1418,8/23/2016 22:02,,elonmusk
Row1419,8/23/2016 18:23,,elonmusk
Row1420,8/22/2016 16:01,,elonmusk
Row1421,8/16/2016 22:43,BadAstronomer,elonmusk
Row1422,8/16/2016 22:40,sapinker,elonmusk
Row1423,8/16/2016 22:34,OpenAI,elonmusk
Row1424,8/16/2016 21:03,Tesla,elonmusk
Row1425,8/15/2016 12:01,,elonmusk
Row1426,8/14/2016 23:06,mayemusk,elonmusk
Row1427,8/14/2016 20:53,,elonmusk
Row1428,8/14/2016 8:38,SpaceX,elonmusk
Row1429,8/13/2016 20:25,SpaceX,elonmusk
Row1430,8/11/2016 14:33,,elonmusk
Row1431,8/11/2016 13:25,HodderBooks,elonmusk
Row1432,8/10/2016 20:27,SpaceX,elonmusk
Row1433,8/10/2016 11:00,,elonmusk
Row1434,8/10/2016 9:49,,elonmusk
Row1435,8/10/2016 0:16,,elonmusk
Row1436,8/9/2016 23:24,,elonmusk
Row1437,8/9/2016 22:36,,elonmusk
Row1438,8/9/2016 19:07,,elonmusk
Row1439,8/7/2016 4:27,,elonmusk
Row1440,8/7/2016 3:21,kytv,elonmusk
Row1441,8/1/2016 19:00,,elonmusk
Row1442,7/31/2016 20:09,,elonmusk
Row1443,7/31/2016 20:05,,elonmusk
Row1444,7/30/2016 19:59,,elonmusk
Row1445,7/30/2016 19:28,,elonmusk
Row1446,7/30/2016 19:23,,elonmusk
Row1447,7/30/2016 18:52,,elonmusk
Row1448,7/30/2016 18:40,,elonmusk
Row1449,7/30/2016 18:39,,elonmusk
Row1450,7/30/2016 7:41,,elonmusk
Row1451,7/30/2016 1:26,,elonmusk
Row1452,7/30/2016 1:07,NASA,elonmusk
Row1453,7/29/2016 21:59,,elonmusk
Row1454,7/29/2016 11:34,engadget,elonmusk
Row1455,7/29/2016 7:15,Reuters,elonmusk
Row1456,7/29/2016 5:26,,elonmusk
Row1457,7/28/2016 10:19,,elonmusk
Row1458,7/27/2016 22:10,thedrive,elonmusk
Row1459,7/27/2016 20:19,,elonmusk
Row1460,7/27/2016 19:52,,elonmusk
Row1461,7/27/2016 18:55,WIRED,elonmusk
Row1462,7/27/2016 5:01,CNBC,elonmusk
Row1463,7/27/2016 5:00,solarimpulse,elonmusk
Row1464,7/27/2016 1:16,,elonmusk
Row1465,7/26/2016 21:22,,elonmusk
Row1466,7/26/2016 21:16,,elonmusk
Row1467,7/25/2016 18:37,,elonmusk
Row1468,7/23/2016 4:35,,elonmusk
Row1469,7/23/2016 4:34,,elonmusk
Row1470,7/22/2016 8:50,,elonmusk
Row1471,7/21/2016 8:53,,elonmusk
Row1472,7/21/2016 7:58,,elonmusk
Row1473,7/21/2016 7:54,,elonmusk
Row1474,7/21/2016 4:39,,elonmusk
Row1475,7/21/2016 4:06,,elonmusk
Row1476,7/21/2016 3:57,,elonmusk
Row1477,7/20/2016 23:20,,elonmusk
Row1478,7/20/2016 22:07,,elonmusk
Row1479,7/20/2016 22:07,,elonmusk
Row1480,7/20/2016 21:25,,elonmusk
Row1481,7/20/2016 21:01,,elonmusk
Row1482,7/20/2016 19:56,,elonmusk
Row1483,7/20/2016 18:21,,elonmusk
Row1484,7/20/2016 17:58,,elonmusk
Row1485,7/20/2016 17:37,,elonmusk
Row1486,7/19/2016 19:28,,elonmusk
Row1487,7/19/2016 19:25,,elonmusk
Row1488,7/19/2016 18:12,,elonmusk
Row1489,7/19/2016 1:28,,elonmusk
Row1490,7/19/2016 1:23,,elonmusk
Row1491,7/18/2016 23:42,,elonmusk
Row1492,7/18/2016 23:29,,elonmusk
Row1493,7/18/2016 12:18,,elonmusk
Row1494,7/18/2016 9:49,,elonmusk
Row1495,7/18/2016 8:20,,elonmusk
Row1496,7/18/2016 8:14,SpaceX,elonmusk
Row1497,7/18/2016 5:01,,elonmusk
Row1498,7/18/2016 1:25,,elonmusk
Row1499,7/18/2016 1:13,,elonmusk
Row1500,7/18/2016 1:03,,elonmusk
Row1501,7/18/2016 0:43,,elonmusk
Row1502,7/18/2016 0:16,,elonmusk
Row1503,7/17/2016 23:36,,elonmusk
Row1504,7/17/2016 23:20,,elonmusk
Row1505,7/17/2016 23:17,,elonmusk
Row1506,7/17/2016 23:09,,elonmusk
Row1507,7/17/2016 17:41,,elonmusk
Row1508,7/17/2016 17:41,,elonmusk
Row1509,7/17/2016 15:23,,elonmusk
Row1510,7/17/2016 4:14,SpaceX,elonmusk
Row1511,7/17/2016 1:51,TheRealBuzz,elonmusk
Row1512,7/16/2016 21:42,NASA,elonmusk
Row1513,7/16/2016 15:01,,elonmusk
Row1514,7/16/2016 14:32,,elonmusk
Row1515,7/16/2016 14:25,,elonmusk
Row1516,7/16/2016 14:13,,elonmusk
Row1517,7/16/2016 14:12,,elonmusk
Row1518,7/16/2016 14:11,,elonmusk
Row1519,7/16/2016 13:35,,elonmusk
Row1520,7/15/2016 9:55,,elonmusk
Row1521,7/15/2016 9:50,,elonmusk
Row1522,7/15/2016 9:49,,elonmusk
Row1523,7/15/2016 6:36,,elonmusk
Row1524,7/15/2016 6:21,,elonmusk
Row1525,7/15/2016 6:14,,elonmusk
Row1526,7/15/2016 6:11,,elonmusk
Row1527,7/15/2016 6:02,,elonmusk
Row1528,7/15/2016 6:01,,elonmusk
Row1529,7/15/2016 5:59,,elonmusk
Row1530,7/15/2016 5:42,,elonmusk
Row1531,7/15/2016 0:58,,elonmusk
Row1532,7/15/2016 0:17,,elonmusk
Row1533,7/14/2016 23:03,,elonmusk
Row1534,7/14/2016 12:42,,elonmusk
Row1535,7/13/2016 10:15,,elonmusk
Row1536,7/12/2016 7:27,,elonmusk
Row1537,7/12/2016 7:23,,elonmusk
Row1538,7/12/2016 4:47,,elonmusk
Row1539,7/11/2016 10:33,Eddy_Jahn,elonmusk
Row1540,7/11/2016 1:43,,elonmusk
Row1541,7/11/2016 1:38,,elonmusk
Row1542,7/10/2016 22:09,,elonmusk
Row1543,7/10/2016 21:15,,elonmusk
Row1544,7/10/2016 21:15,,elonmusk
Row1545,7/10/2016 21:11,,elonmusk
Row1546,7/10/2016 21:02,,elonmusk
Row1547,7/10/2016 20:55,,elonmusk
Row1548,7/10/2016 20:51,,elonmusk
Row1549,7/10/2016 20:49,,elonmusk
Row1550,7/10/2016 20:44,,elonmusk
Row1551,7/10/2016 20:40,,elonmusk
Row1552,7/10/2016 20:40,,elonmusk
Row1553,7/10/2016 20:39,,elonmusk
Row1554,7/10/2016 20:38,,elonmusk
Row1555,7/10/2016 20:32,,elonmusk
Row1556,7/10/2016 20:29,,elonmusk
Row1557,7/10/2016 20:27,,elonmusk
Row1558,7/10/2016 20:20,,elonmusk
Row1559,7/10/2016 19:53,,elonmusk
Row1560,7/10/2016 19:49,,elonmusk
Row1561,7/9/2016 8:25,,elonmusk
Row1562,7/9/2016 8:21,,elonmusk
Row1563,7/9/2016 7:33,,elonmusk
Row1564,7/8/2016 23:39,,elonmusk
Row1565,7/8/2016 23:30,DougEatwell,elonmusk
Row1566,7/8/2016 23:29,,elonmusk
Row1567,7/8/2016 10:34,,elonmusk
Row1568,7/8/2016 9:37,,elonmusk
Row1569,7/7/2016 15:46,VanityFair,elonmusk
Row1570,7/7/2016 2:47,,elonmusk
Row1571,7/7/2016 2:44,,elonmusk
Row1572,7/7/2016 2:41,,elonmusk
Row1573,7/7/2016 2:39,,elonmusk
Row1574,7/7/2016 2:36,,elonmusk
Row1575,7/7/2016 2:10,,elonmusk
Row1576,7/7/2016 1:37,,elonmusk
Row1577,7/6/2016 10:34,Gizmodo,elonmusk
Row1578,7/6/2016 0:47,,elonmusk
Row1579,7/5/2016 18:44,,elonmusk
Row1580,7/5/2016 18:38,,elonmusk
Row1581,7/5/2016 18:30,,elonmusk
Row1582,7/5/2016 18:26,,elonmusk
Row1583,7/5/2016 17:06,nickbilton,elonmusk
Row1584,7/1/2016 0:15,,elonmusk
Row1585,6/30/2016 23:53,,elonmusk
Row1586,6/29/2016 16:20,,elonmusk
Row1587,6/29/2016 16:10,,elonmusk
Row1588,6/29/2016 16:07,,elonmusk
Row1589,6/29/2016 15:49,,elonmusk
Row1590,6/28/2016 23:19,,elonmusk
Row1591,6/27/2016 8:27,,elonmusk
Row1592,6/27/2016 8:21,,elonmusk
Row1593,6/27/2016 8:21,,elonmusk
Row1594,6/27/2016 8:18,,elonmusk
Row1595,6/24/2016 10:24,WIRED,elonmusk
Row1596,6/22/2016 4:11,,elonmusk
Row1597,6/21/2016 0:49,,elonmusk
Row1598,6/20/2016 18:47,,elonmusk
Row1599,6/19/2016 18:30,,elonmusk
Row1600,6/19/2016 18:29,,elonmusk
Row1601,6/19/2016 18:25,,elonmusk
Row1602,6/19/2016 18:18,,elonmusk
Row1603,6/17/2016 3:37,,elonmusk
Row1604,6/17/2016 3:35,,elonmusk
Row1605,6/17/2016 3:32,,elonmusk
Row1606,6/17/2016 3:26,,elonmusk
Row1607,6/15/2016 18:26,,elonmusk
Row1608,6/15/2016 18:14,,elonmusk
Row1609,6/15/2016 18:10,,elonmusk
Row1610,6/15/2016 18:07,,elonmusk
Row1611,6/15/2016 18:06,,elonmusk
Row1612,6/15/2016 18:04,,elonmusk
Row1613,6/15/2016 10:37,SpaceX,elonmusk
Row1614,6/13/2016 1:24,,elonmusk
Row1615,6/13/2016 1:14,,elonmusk
Row1616,6/13/2016 1:11,,elonmusk
Row1617,6/13/2016 1:09,,elonmusk
Row1618,6/13/2016 1:05,,elonmusk
Row1619,6/13/2016 0:38,,elonmusk
Row1620,6/13/2016 0:36,,elonmusk
Row1621,6/13/2016 0:33,,elonmusk
Row1622,6/11/2016 4:31,,elonmusk
Row1623,6/11/2016 2:30,,elonmusk
Row1624,6/11/2016 2:27,,elonmusk
Row1625,6/11/2016 2:23,,elonmusk
Row1626,6/10/2016 21:50,,elonmusk
Row1627,6/10/2016 20:04,,elonmusk
Row1628,6/10/2016 10:11,Tesla,elonmusk
Row1629,6/10/2016 10:10,Tesla,elonmusk
Row1630,6/9/2016 5:14,,elonmusk
Row1631,6/9/2016 4:52,,elonmusk
Row1632,6/8/2016 16:46,,elonmusk
Row1633,6/8/2016 6:37,,elonmusk
Row1634,6/8/2016 6:24,,elonmusk
Row1635,6/8/2016 0:36,,elonmusk
Row1636,6/7/2016 22:08,Kotaku_UK,elonmusk
Row1637,6/6/2016 4:34,,elonmusk
Row1638,6/6/2016 2:05,,elonmusk
Row1639,6/6/2016 0:44,SpaceX,elonmusk
Row1640,6/5/2016 23:38,,elonmusk
Row1641,6/5/2016 20:28,,elonmusk
Row1642,6/4/2016 23:34,,elonmusk
Row1643,6/4/2016 23:01,,elonmusk
Row1644,6/4/2016 22:27,,elonmusk
Row1645,6/4/2016 11:08,,elonmusk
Row1646,6/4/2016 11:02,,elonmusk
Row1647,6/4/2016 10:50,,elonmusk
Row1648,6/4/2016 10:41,,elonmusk
Row1649,6/4/2016 1:14,,elonmusk
Row1650,6/3/2016 21:52,,elonmusk
Row1651,6/3/2016 19:53,,elonmusk
Row1652,6/3/2016 4:35,SpaceX,elonmusk
Row1653,6/2/2016 23:45,,elonmusk
Row1654,6/2/2016 23:42,,elonmusk
Row1655,6/2/2016 5:13,,elonmusk
Row1656,6/1/2016 7:14,,elonmusk
Row1657,5/30/2016 5:05,,elonmusk
Row1658,5/29/2016 8:11,,elonmusk
Row1659,5/28/2016 5:18,,elonmusk
Row1660,5/28/2016 4:49,,elonmusk
Row1661,5/28/2016 1:51,,elonmusk
Row1662,5/28/2016 1:16,,elonmusk
Row1663,5/28/2016 1:12,,elonmusk
Row1664,5/28/2016 0:36,,elonmusk
Row1665,5/27/2016 1:45,,elonmusk
Row1666,5/26/2016 20:54,SpaceX,elonmusk
Row1667,5/26/2016 2:13,OpenAI,elonmusk
Row1668,5/25/2016 17:38,,elonmusk
Row1669,5/25/2016 17:36,nicoleva,elonmusk
Row1670,5/22/2016 9:47,,elonmusk
Row1671,5/19/2016 21:22,,elonmusk
Row1672,5/19/2016 7:59,juanmtrejo,elonmusk
Row1673,5/19/2016 3:51,SpaceX,elonmusk
Row1674,5/18/2016 22:47,,elonmusk
Row1675,5/18/2016 22:30,,elonmusk
Row1676,5/18/2016 22:00,,elonmusk
Row1677,5/18/2016 21:53,,elonmusk
Row1678,5/18/2016 21:51,,elonmusk
Row1679,5/17/2016 22:37,,elonmusk
Row1680,5/17/2016 1:00,,elonmusk
Row1681,5/17/2016 0:58,,elonmusk
Row1682,5/17/2016 0:56,USATODAY,elonmusk
Row1683,5/16/2016 19:33,,elonmusk
Row1684,5/16/2016 7:33,,elonmusk
Row1685,5/16/2016 5:58,,elonmusk
Row1686,5/16/2016 5:54,,elonmusk
Row1687,5/16/2016 5:50,,elonmusk
Row1688,5/16/2016 4:27,joshuapinter,elonmusk
Row1689,5/16/2016 2:08,,elonmusk
Row1690,5/16/2016 1:54,,elonmusk
Row1691,5/15/2016 1:03,,elonmusk
Row1692,5/15/2016 0:59,,elonmusk
Row1693,5/15/2016 0:24,,elonmusk
Row1694,5/14/2016 23:00,jdickerson,elonmusk
Row1695,5/13/2016 18:51,Tesla,elonmusk
Row1696,5/13/2016 18:51,Tesla,elonmusk
Row1697,5/13/2016 18:51,Tesla,elonmusk
Row1698,5/13/2016 0:45,StationCDRKelly,elonmusk
Row1699,5/13/2016 0:08,,elonmusk
Row1700,5/12/2016 17:59,Nashenas88,elonmusk
Row1701,5/12/2016 8:16,,elonmusk
Row1702,5/12/2016 8:03,,elonmusk
Row1703,5/12/2016 6:09,,elonmusk
Row1704,5/12/2016 5:57,,elonmusk
Row1705,5/11/2016 0:36,Tesla,elonmusk
Row1706,5/10/2016 23:55,Gizmodo,elonmusk
Row1707,5/10/2016 4:48,,elonmusk
Row1708,5/10/2016 1:42,Tesla,elonmusk
Row1709,5/7/2016 7:48,,elonmusk
Row1710,5/7/2016 4:11,,elonmusk
Row1711,5/7/2016 4:08,,elonmusk
Row1712,5/7/2016 3:47,,elonmusk
Row1713,5/6/2016 21:33,ryanrossuk,elonmusk
Row1714,5/6/2016 16:52,,elonmusk
Row1715,5/6/2016 12:20,,elonmusk
Row1716,5/6/2016 8:51,,elonmusk
Row1717,5/6/2016 8:42,,elonmusk
Row1718,5/6/2016 8:32,,elonmusk
Row1719,5/6/2016 7:40,,elonmusk
Row1720,5/6/2016 6:55,SpaceX,elonmusk
Row1721,5/5/2016 23:56,,elonmusk
Row1722,5/5/2016 10:36,,elonmusk
Row1723,5/3/2016 6:39,chamath,elonmusk
Row1724,5/3/2016 1:29,Tesla,elonmusk
Row1725,5/2/2016 20:34,,elonmusk
Row1726,5/2/2016 19:41,,elonmusk
Row1727,5/2/2016 2:43,,elonmusk
Row1728,5/1/2016 23:58,,elonmusk
Row1729,5/1/2016 23:58,,elonmusk
Row1730,5/1/2016 20:45,,elonmusk
Row1731,5/1/2016 20:07,,elonmusk
Row1732,5/1/2016 19:36,,elonmusk
Row1733,5/1/2016 8:56,,elonmusk
Row1734,5/1/2016 8:52,,elonmusk
Row1735,5/1/2016 4:10,,elonmusk
Row1736,5/1/2016 2:58,,elonmusk
Row1737,5/1/2016 2:56,,elonmusk
Row1738,5/1/2016 2:52,,elonmusk
Row1739,5/1/2016 2:50,,elonmusk
Row1740,5/1/2016 2:44,,elonmusk
Row1741,4/30/2016 9:46,,elonmusk
Row1742,4/30/2016 7:54,westcoastbill,elonmusk
Row1743,4/30/2016 4:14,,elonmusk
Row1744,4/30/2016 4:13,,elonmusk
Row1745,4/30/2016 4:13,,elonmusk
Row1746,4/30/2016 4:12,,elonmusk
Row1747,4/30/2016 4:10,,elonmusk
Row1748,4/30/2016 4:09,,elonmusk
Row1749,4/30/2016 4:05,,elonmusk
Row1750,4/30/2016 3:59,,elonmusk
Row1751,4/30/2016 3:56,,elonmusk
Row1752,4/30/2016 3:45,,elonmusk
Row1753,4/30/2016 3:43,,elonmusk
Row1754,4/30/2016 1:58,,elonmusk
Row1755,4/29/2016 22:13,,elonmusk
Row1756,4/29/2016 22:06,,elonmusk
Row1757,4/28/2016 2:13,SpaceX,elonmusk
Row1758,4/27/2016 21:48,OpenAI,elonmusk
Row1759,4/27/2016 19:55,,elonmusk
Row1760,4/27/2016 19:49,,elonmusk
Row1761,4/27/2016 19:47,,elonmusk
Row1762,4/27/2016 19:45,,elonmusk
Row1763,4/27/2016 19:43,,elonmusk
Row1764,4/27/2016 18:51,SpaceX,elonmusk
Row1765,4/26/2016 21:26,ElectrekCo,elonmusk
Row1766,4/24/2016 12:59,physorg_com,elonmusk
Row1767,4/24/2016 11:57,,elonmusk
Row1768,4/23/2016 8:57,MotorTrend,elonmusk
Row1769,4/22/2016 0:22,hamids,elonmusk
Row1770,4/22/2016 0:21,hamids,elonmusk
Row1771,4/21/2016 0:01,,elonmusk
Row1772,4/20/2016 23:54,,elonmusk
Row1773,4/20/2016 18:57,Tesla,elonmusk
Row1774,4/20/2016 7:06,,elonmusk
Row1775,4/20/2016 4:36,,elonmusk
Row1776,4/20/2016 4:30,,elonmusk
Row1777,4/18/2016 9:21,,elonmusk
Row1778,4/18/2016 1:34,,elonmusk
Row1779,4/18/2016 1:10,,elonmusk
Row1780,4/18/2016 0:38,,elonmusk
Row1781,4/17/2016 4:11,,elonmusk
Row1782,4/14/2016 9:49,,elonmusk
Row1783,4/12/2016 9:55,SpaceX,elonmusk
Row1784,4/11/2016 20:55,,elonmusk
Row1785,4/11/2016 20:01,,elonmusk
Row1786,4/11/2016 10:40,,elonmusk
Row1787,4/10/2016 5:01,,elonmusk
Row1788,4/9/2016 23:57,SpaceX,elonmusk
Row1789,4/9/2016 21:19,,elonmusk
Row1790,4/9/2016 9:24,,elonmusk
Row1791,4/9/2016 9:09,SpaceX,elonmusk
Row1792,4/9/2016 4:13,SpaceX,elonmusk
Row1793,4/9/2016 3:37,,elonmusk
Row1794,4/9/2016 3:35,,elonmusk
Row1795,4/9/2016 2:25,,elonmusk
Row1796,4/9/2016 1:50,,elonmusk
Row1797,4/9/2016 0:17,,elonmusk
Row1798,4/9/2016 0:10,SpaceX,elonmusk
Row1799,4/8/2016 23:14,SpaceX,elonmusk
Row1800,4/8/2016 23:13,,elonmusk
Row1801,4/8/2016 22:33,,elonmusk
Row1802,4/8/2016 20:56,NASA,elonmusk
Row1803,4/8/2016 5:59,,elonmusk
Row1804,4/8/2016 3:20,,elonmusk
