Date,Open_Price,High_Price,Low_Price,Close_Price,Adj_Close_Price,Volume
4/1/16,244.830002,247.899994,233.25,237.589996,237.589996,15997500
4/4/16,249.119995,252.119995,243.639999,246.990005,246.990005,13475300
4/5/16,240.5,256.559998,240,255.470001,255.470001,9948700
4/6/16,253.970001,267.73999,253.449997,265.420013,265.420013,11705500
4/7/16,266.450012,269.339996,254.509995,257.200012,257.200012,8856200
4/8/16,260.5,260.820007,248.020004,250.070007,250.070007,7363900
4/11/16,251,258.98999,245.300003,249.919998,249.919998,9161700
4/12/16,249.5,251.800003,243.630005,247.820007,247.820007,5763200
4/13/16,248.509995,255.5,247.330002,254.529999,254.529999,4925600
4/14/16,253,256.839996,251.050003,251.860001,251.860001,4132200
4/15/16,251.309998,254.600006,249.119995,254.509995,254.509995,3752400
4/18/16,252.229996,258.309998,251.660004,253.880005,253.880005,4271400
4/19/16,253.119995,254.369995,241.25,247.369995,247.369995,6357500
4/20/16,246.259995,253.660004,241.5,249.970001,249.970001,5194100
4/21/16,248.990005,250.899994,246.910004,248.289993,248.289993,2783100
4/22/16,248.889999,254,245.710007,253.75,253.75,3786300
4/25/16,253.009995,257.380005,250.759995,251.820007,251.820007,3670300
4/26/16,252.050003,255.729996,249.389999,253.740005,253.740005,3223800
4/27/16,252.75,255,249.399994,251.470001,251.470001,3205800
4/28/16,249.850006,253.429993,247.440002,247.710007,247.710007,2519000
4/29/16,248.139999,248.429993,237.809998,240.759995,240.759995,5413800
5/2/16,241.5,243.190002,234.820007,241.800003,241.800003,3843900
5/3/16,237.360001,238.910004,231.619995,232.320007,232.320007,4302200
5/4/16,230.289993,234.460007,220.399994,222.559998,222.559998,8700500
5/5/16,228.460007,228.639999,209.789993,211.529999,211.529999,11254800
5/6/16,210.869995,216.369995,208.110001,214.929993,214.929993,5685200
5/9/16,215.720001,216.149994,206.800003,208.919998,208.919998,4776400
5/10/16,207.550003,209.470001,205,208.690002,208.690002,4070600
5/11/16,207.589996,215.479996,206.050003,208.960007,208.960007,5161900
5/12/16,211.440002,211.669998,203.660004,207.279999,207.279999,3650500
5/13/16,207.779999,211.199997,206.699997,207.610001,207.610001,2822800
5/16/16,208.149994,213.149994,207.919998,208.289993,208.289993,2949400
5/17/16,209.050003,209.820007,204.020004,204.660004,204.660004,2843600
5/18/16,209.149994,215.309998,207.75,211.169998,211.169998,5617500
5/19/16,213.619995,216.789993,207.300003,215.210007,215.210007,6866300
5/20/16,216.990005,220.550003,216.350006,220.279999,220.279999,9007100
5/23/16,219.869995,222.600006,215.860001,216.220001,216.220001,5102500
5/24/16,216.600006,218.740005,215.179993,217.910004,217.910004,3013800
5/25/16,217.910004,221.360001,216.509995,219.580002,219.580002,3126800
5/26/16,220.5,225.259995,219.050003,225.119995,225.119995,4072400
5/27/16,224.990005,225.929993,220.75,223.039993,223.039993,3650300
5/31/16,223.039993,224.75,221.5,223.229996,223.229996,2789000
6/1/16,221.479996,222.399994,216.889999,219.559998,219.559998,2982700
6/2/16,219.589996,219.910004,217.110001,218.960007,218.960007,2032800
6/3/16,220,221.940002,218.009995,218.990005,218.990005,2229000
6/6/16,218,220.899994,215.449997,220.679993,220.679993,2249500
6/7/16,222.240005,234.440002,221.520004,232.339996,232.339996,6213600
6/8/16,233.800003,240.850006,232.610001,235.520004,235.520004,5972000
6/9/16,234.979996,235.330002,227.059998,229.360001,229.360001,4492100
6/10/16,227.389999,227.970001,218.419998,218.789993,218.789993,6026600
6/13/16,219.5,225.770004,217.660004,217.869995,217.869995,4193000
6/14/16,218.880005,222.199997,212.529999,214.960007,214.960007,3580200
6/15/16,216.949997,221.899994,215.130005,217.699997,217.699997,2908500
6/16/16,217.419998,218.039993,213.5,217.929993,217.929993,2440300
6/17/16,217.809998,219.990005,214.5,215.470001,215.470001,3112600
6/20/16,219.5,223.75,218.229996,219.699997,219.699997,3555500
6/21/16,220.679993,222.570007,218.809998,219.610001,219.610001,4529000
6/22/16,199.470001,205.949997,195.75,196.660004,196.660004,23742400
6/23/16,195.690002,197.550003,192.130005,196.399994,196.399994,10130700
6/24/16,190.050003,195.119995,189.729996,193.149994,193.149994,7026500
6/27/16,190.860001,198.809998,187.869995,198.550003,198.550003,7205400
6/28/16,201.889999,204.050003,199.410004,201.789993,201.789993,6212400
6/29/16,205.130005,211.779999,203,210.190002,210.190002,5994900
6/30/16,212.970001,213.5,209.020004,212.279999,212.279999,4843100
7/1/16,206.139999,218.240005,206,216.5,216.5,5400000
7/5/16,209.729996,214.539993,208,213.979996,213.979996,5175300
7/6/16,210,215.229996,209,214.440002,214.440002,4919900
7/7/16,213.100006,218.119995,213.009995,215.940002,215.940002,3612000
7/8/16,217.800003,219.809998,214.5,216.779999,216.779999,4074800
7/11/16,219.960007,226.779999,219.509995,224.779999,224.779999,5429800
7/12/16,224.100006,227.5,223.220001,224.649994,224.649994,4571300
7/13/16,225.5,225.589996,220.289993,222.529999,222.529999,3567100
7/14/16,223.119995,224.940002,221.050003,221.529999,221.529999,2675800
7/15/16,222.520004,222.75,219.639999,220.399994,220.399994,2234200
7/18/16,219.639999,227.089996,218.300003,226.25,226.25,3412100
7/19/16,225,229.100006,224.75,225.259995,225.259995,3115100
7/20/16,226.470001,229.800003,225,228.360001,228.360001,2568500
7/21/16,226,227.850006,219.100006,220.5,220.5,4428700
7/22/16,221.990005,224.5,218.880005,222.270004,222.270004,2579700
7/25/16,222.270004,231.389999,221.369995,230.009995,230.009995,4490700
7/26/16,227.690002,230,225.300003,229.509995,229.509995,3430000
7/27/16,229.339996,233.360001,226.919998,228.490005,228.490005,2889000
7/28/16,227.949997,230.759995,226.600006,230.610001,230.610001,2419100
7/29/16,230.699997,235.279999,230.240005,234.789993,234.789993,3070800
8/1/16,235.5,236.630005,229.380005,230.009995,230.009995,4016300
8/2/16,229.369995,229.869995,221.399994,227.199997,227.199997,3934400
8/3/16,227.369995,229.699997,224.210007,225.789993,225.789993,3887800
8/4/16,225.690002,230.860001,222.050003,230.610001,230.610001,4147000
8/5/16,230,232,227.399994,230.029999,230.029999,3205200
8/8/16,228,229.600006,226.089996,226.160004,226.160004,2263600
8/9/16,226.820007,231.539993,226.649994,229.080002,229.080002,2207800
8/10/16,228.240005,229.869995,224.619995,225.649994,225.649994,2338300
8/11/16,226.169998,227.570007,223.410004,224.910004,224.910004,1880900
8/12/16,225.410004,226.649994,224.039993,225.610001,225.610001,1813500
8/15/16,226.020004,229.5,224.929993,225.589996,225.589996,2034300
8/16/16,225.490005,227.190002,223.410004,223.610001,223.610001,2267100
8/17/16,224.330002,224.830002,222.800003,223.240005,223.240005,1787100
8/18/16,223.820007,225.660004,222.289993,223.509995,223.509995,1714500
8/19/16,223.539993,225.169998,222.529999,225,225,1659500
8/22/16,224.169998,225.110001,222.679993,222.929993,222.929993,2065500
8/23/16,224.320007,228.490005,222.800003,224.839996,224.839996,4784400
8/24/16,227.050003,227.149994,222.220001,222.619995,222.619995,2570700
8/25/16,223.110001,223.800003,220.770004,220.960007,220.960007,1762500
8/26/16,222.139999,222.860001,218.820007,219.990005,219.990005,2239000
8/29/16,220.149994,220.399994,215,215.199997,215.199997,3266300
8/30/16,216.110001,216.110001,210.520004,211.339996,211.339996,3168900
8/31/16,210.429993,212.600006,208.649994,212.009995,212.009995,3276500
9/1/16,209.009995,211.100006,200.5,200.770004,200.770004,7943100
9/2/16,202.330002,203.199997,196.199997,197.779999,197.779999,5977400
9/6/16,199.020004,203.25,199,202.830002,202.830002,4390600
9/7/16,205.5,206.5,200.710007,201.710007,201.710007,3640900
9/8/16,199.550003,199.889999,196.360001,197.360001,197.360001,3377900
9/9/16,199.089996,199.919998,193.699997,194.470001,194.470001,3757000
9/12/16,195,201.369995,194.100006,198.300003,198.300003,3715200
9/13/16,197.059998,198.490005,193.449997,196.050003,196.050003,3589400
9/14/16,195.75,197.919998,194.860001,196.410004,196.410004,2254500
9/15/16,196.490005,202.520004,196.399994,200.419998,200.419998,3077200
9/16/16,200.419998,205.699997,199,205.399994,205.399994,3107800
9/19/16,207,209.429993,205,206.339996,206.339996,2299500
9/20/16,206.850006,207.75,203.910004,204.639999,204.639999,2410500
9/21/16,206.369995,207,201.559998,205.220001,205.220001,2633500
9/22/16,206.399994,207.279999,203,206.429993,206.429993,2382900
9/23/16,205.990005,210.179993,205.669998,207.449997,207.449997,2905200
9/26/16,206.5,211,206.5,208.990005,208.990005,2394400
9/27/16,209.649994,209.979996,204.610001,205.809998,205.809998,3373200
9/28/16,207.509995,208.25,205.259995,206.270004,206.270004,2088400
9/29/16,205.600006,207.330002,200.580002,200.699997,200.699997,2727000
9/30/16,202.210007,204.979996,199.550003,204.029999,204.029999,2586300
10/3/16,212.300003,215.669998,208.25,213.699997,213.699997,5999900
10/4/16,213.100006,213.320007,208.820007,211.410004,211.410004,3541500
10/5/16,212.240005,213.149994,208.119995,208.460007,208.460007,1877500
10/6/16,202.460007,204.210007,200.210007,201,201,4703400
10/7/16,201,201.320007,195.800003,196.610001,196.610001,3493000
10/10/16,201.350006,204.139999,199.660004,200.949997,200.949997,3316300
10/11/16,201.850006,202.199997,198.309998,200.100006,200.100006,2328400
10/12/16,200.949997,203.880005,200.419998,201.509995,201.509995,1970700
10/13/16,200.5,200.899994,197.050003,200.240005,200.240005,2494600
10/14/16,200.660004,201.429993,196.300003,196.509995,196.509995,4269900
10/17/16,197.050003,198.389999,192,193.960007,193.960007,4554100
10/18/16,195.990005,199.470001,193.259995,199.100006,199.100006,5680500
10/19/16,199.740005,206.660004,198.059998,203.559998,203.559998,6991200
10/20/16,202.119995,203,197.050003,199.100006,199.100006,5072900
10/21/16,198.600006,201.570007,197.410004,200.089996,200.089996,2943400
10/24/16,201,203.949997,200.25,202.759995,202.759995,2751600
10/25/16,202.899994,204.690002,201.199997,202.339996,202.339996,2445000
10/26/16,201,203.190002,200.100006,202.240005,202.240005,5632800
10/27/16,211.339996,213.699997,201.649994,204.009995,204.009995,13093700
10/28/16,204,205.320007,199.830002,199.970001,199.970001,4280100
10/31/16,202.490005,202.490005,195.809998,197.729996,197.729996,4692300
11/1/16,198.039993,198.5,188.110001,190.789993,190.789993,7060000
11/2/16,190.050003,192.699997,187.509995,188.020004,188.020004,4253400
11/3/16,189,191.470001,187.039993,187.419998,187.419998,2653000
11/4/16,189,193.460007,185.960007,190.559998,190.559998,5146000
11/7/16,193.589996,194.289993,190.050003,193.210007,193.210007,3870100
11/8/16,193.789993,197.490005,191.259995,194.940002,194.940002,3267600
11/9/16,186.880005,192,183.949997,190.059998,190.059998,8173100
11/10/16,191.050003,191.610001,180.419998,185.350006,185.350006,6750300
11/11/16,184.240005,188.880005,183,188.559998,188.559998,3988500
11/14/16,188,188.25,178.190002,181.449997,181.449997,6552200
11/15/16,182.779999,186.429993,182.050003,183.770004,183.770004,3902000
11/16/16,182.649994,184.729996,181.210007,183.929993,183.929993,3434400
11/17/16,183.490005,189.490005,182.110001,188.660004,188.660004,4887100
11/18/16,190.649994,193,185,185.020004,185.020004,5210300
11/21/16,185.039993,188.889999,184.410004,184.520004,184.520004,4361000
11/22/16,185.839996,191.470001,183.710007,191.169998,191.169998,5603400
11/23/16,190.610001,195.639999,189,193.139999,193.139999,4891900
11/25/16,193.639999,197.240005,193.639999,196.649994,196.649994,2366100
11/28/16,195.479996,199.350006,194.550003,196.119995,196.119995,4529200
11/29/16,195.559998,196.729996,189.5,189.570007,189.570007,4439300
11/30/16,191,191.889999,187.5,189.399994,189.399994,3547100
12/1/16,188.25,188.529999,181,181.880005,181.880005,5126400
12/2/16,182.880005,184.880005,180,181.470001,181.470001,4042300
12/5/16,182.509995,188.889999,182.509995,186.800003,186.800003,4072200
12/6/16,185.520004,186.580002,182.679993,185.850006,185.850006,3391600
12/7/16,186.149994,193.399994,185,193.149994,193.149994,5461900
12/8/16,192.050003,192.5,189.539993,192.289993,192.289993,3194100
12/9/16,190.869995,193.839996,190.809998,192.179993,192.179993,2722500
12/12/16,192.800003,194.419998,191.179993,192.429993,192.429993,2438900
12/13/16,193.179993,201.279999,193,198.149994,198.149994,6823900
12/14/16,198.740005,203,196.759995,198.690002,198.690002,4150900
12/15/16,198.410004,200.740005,197.389999,197.580002,197.580002,3219600
12/16/16,198.080002,202.589996,197.600006,202.490005,202.490005,3796900
12/19/16,202.490005,204.449997,199.839996,202.729996,202.729996,3488100
12/20/16,203.050003,209,202.5,208.789993,208.789993,4689100
12/21/16,208.449997,212.229996,207.410004,207.699997,207.699997,5207600
12/22/16,208.220001,209.990005,206.5,208.449997,208.449997,3111100
12/23/16,208,213.449997,207.710007,213.339996,213.339996,4670500
12/27/16,214.880005,222.25,214.419998,219.529999,219.529999,5915700
12/28/16,221.529999,223.800003,217.199997,219.740005,219.740005,3782500
12/29/16,218.559998,219.199997,214.119995,214.679993,214.679993,4045000
12/30/16,216.300003,217.5,211.679993,213.690002,213.690002,4642600
1/3/17,214.860001,220.330002,210.960007,216.990005,216.990005,5923300
1/4/17,214.75,228,214.309998,226.990005,226.990005,11213500
1/5/17,226.419998,227.479996,221.949997,226.75,226.75,5911700
1/6/17,226.929993,230.309998,225.449997,229.009995,229.009995,5527900
1/9/17,228.970001,231.919998,228,231.279999,231.279999,3979500
1/10/17,232,232,226.889999,229.869995,229.869995,3660000
1/11/17,229.070007,229.979996,226.679993,229.729996,229.729996,3650800
1/12/17,229.059998,230.699997,225.580002,229.589996,229.589996,3790200
1/13/17,230,237.850006,229.589996,237.75,237.75,6093000
1/17/17,236.699997,239.960007,234.369995,235.580002,235.580002,4617500
1/18/17,236.649994,239.710007,235.580002,238.360001,238.360001,3769000
1/19/17,247.25,248.679993,240.75,243.759995,243.759995,7732300
1/20/17,245.460007,246,243.009995,244.729996,244.729996,4204300
1/23/17,245.850006,250.889999,245.5,248.919998,248.919998,6262900
1/24/17,250,254.800003,249.649994,254.610001,254.610001,4965500
1/25/17,257.309998,258.459991,251.800003,254.470001,254.470001,5142600
1/26/17,254.289993,255.740005,250.75,252.509995,252.509995,3152100
1/27/17,251.380005,253,248.520004,252.949997,252.949997,3166300
1/30/17,252.529999,255.289993,247.100006,250.630005,250.630005,3801100
1/31/17,249.240005,255.889999,247.699997,251.929993,251.929993,4116100
2/1/17,253.050003,253.199997,249.050003,249.240005,249.240005,3958800
2/2/17,248.339996,252.419998,247.710007,251.550003,251.550003,2499800
2/3/17,251.910004,252.179993,249.679993,251.330002,251.330002,2186700
2/6/17,251,257.820007,250.630005,257.769989,257.769989,3562500
2/7/17,258.190002,260,256.420013,257.480011,257.480011,4244800
2/8/17,257.350006,263.359985,256.200012,262.079987,262.079987,3933000
2/9/17,266.25,271.179993,266.149994,269.200012,269.200012,7820200
2/10/17,269.790009,270.950012,266.109985,269.230011,269.230011,3619700
2/13/17,270.73999,280.790009,270.51001,280.600006,280.600006,7029600
2/14/17,279.029999,287.390015,278.609985,280.980011,280.980011,7345200
2/15/17,280,282.23999,276.440002,279.76001,279.76001,4947900
2/16/17,277.600006,280,268.5,268.950012,268.950012,7077300
2/17/17,265.799988,272.890015,264.149994,272.230011,272.230011,6257100
2/21/17,275.450012,281.399994,274.01001,277.390015,277.390015,5676700
2/22/17,280.309998,283.450012,272.600006,273.51001,273.51001,8755000
2/23/17,264,264.660004,255.559998,255.990005,255.990005,14915200
2/24/17,252.660004,258.25,250.199997,257,257,8171600
2/27/17,248.169998,248.360001,242.009995,246.229996,246.229996,11460800
2/28/17,244.190002,251,243.899994,249.990005,249.990005,6078100
3/1/17,254.179993,254.850006,249.110001,250.020004,250.020004,4809500
3/2/17,249.710007,253.279999,248.270004,250.479996,250.479996,3351800
3/3/17,250.740005,251.899994,249,251.570007,251.570007,2919400
3/6/17,247.910004,251.699997,247.509995,251.210007,251.210007,3355500
3/7/17,251.919998,253.889999,248.320007,248.589996,248.589996,3459500
3/8/17,247,250.070007,245.320007,246.869995,246.869995,3725200
3/9/17,247.630005,248.660004,243,244.899994,244.899994,3879300
3/10/17,246.210007,246.5,243,243.690002,243.690002,3066300
3/13/17,244.820007,246.850006,242.779999,246.169998,246.169998,3022600
3/14/17,246.110001,258.119995,246.020004,258,258,7598400
3/15/17,257,261,254.270004,255.729996,255.729996,5330800
3/16/17,262.399994,265.75,259.059998,262.049988,262.049988,7132200
3/17/17,264,265.329987,261.200012,261.5,261.5,6497500
3/20/17,260.600006,264.549988,258.820007,261.920013,261.920013,3614300
3/21/17,262.829987,264.799988,250.240005,250.679993,250.679993,6908600
3/22/17,251.559998,255.070007,250.509995,255.009995,255.009995,4059300
3/23/17,255.389999,257.670013,253.300003,254.779999,254.779999,3320200
3/24/17,255.699997,263.890015,255.009995,263.160004,263.160004,5647300
3/27/17,260.600006,270.570007,259.75,270.220001,270.220001,6230800
3/28/17,277.019989,280.679993,275,277.450012,277.450012,7987600
3/29/17,278.339996,279.600006,275.540009,277.380005,277.380005,3676200
3/30/17,278.040009,282,277.209991,277.920013,277.920013,4148400
3/31/17,278.730011,279.679993,276.320007,278.299988,278.299988,3294600
4/3/17,286.899994,299,284.579987,298.519989,298.519989,13888600
4/4/17,296.890015,304.809998,294.529999,303.700012,303.700012,10134600
4/5/17,302.040009,304.880005,294.200012,295,295,7880900
4/6/17,296.880005,301.940002,294.100006,298.700012,298.700012,5520600
4/7/17,297.5,302.690002,297.149994,302.540009,302.540009,4579600
4/10/17,309.149994,313.730011,308.709991,312.390015,312.390015,7664500
4/11/17,313.380005,313.470001,305.5,308.709991,308.709991,5724600
4/12/17,306.339996,308.450012,296.320007,296.839996,296.839996,6050700
4/13/17,296.700012,307.390015,295.299988,304,304,9284600
4/17/17,302.700012,304,298.679993,301.440002,301.440002,4138700
4/18/17,299.700012,300.839996,297.899994,300.25,300.25,3035700
4/19/17,302.459991,306.619995,302.109985,305.519989,305.519989,3898000
4/20/17,306.51001,309.149994,300.230011,302.51001,302.51001,6149400
4/21/17,302,306.399994,300.420013,305.600006,305.600006,4509800
4/24/17,309.220001,310.549988,306.019989,308.029999,308.029999,5083500
4/25/17,308,313.980011,305.859985,313.790009,313.790009,6737700
4/26/17,312.369995,314.5,309,310.170013,310.170013,4695000
4/27/17,311.690002,313.089996,307.5,308.630005,308.630005,3468600
4/28/17,309.829987,314.799988,308,314.070007,314.070007,4505500
5/1/17,314.880005,327.25,314.809998,322.829987,322.829987,8829600
5/2/17,324,327.660004,316.559998,318.890015,318.890015,5382800
5/3/17,317.670013,321.529999,310.450012,311.019989,311.019989,7133400
5/4/17,307.440002,307.769989,290.76001,295.459991,295.459991,14152000
5/5/17,298,308.549988,296.799988,308.350006,308.350006,8177300
5/8/17,310.899994,313.790009,305.820007,307.190002,307.190002,7006500
5/9/17,309.380005,321.98999,309.100006,321.26001,321.26001,9676500
5/10/17,321.559998,325.5,318.119995,325.220001,325.220001,5741600
5/11/17,323.399994,326,319.600006,323.100006,323.100006,4753800
5/12/17,325.480011,327,321.529999,324.809998,324.809998,4121600
5/15/17,318.380005,320.200012,312.529999,315.880005,315.880005,7622000
5/16/17,317.589996,320.059998,315.140015,317.01001,317.01001,4152500
5/17/17,314.390015,314.630005,305.5,306.109985,306.109985,6711900
5/18/17,307,313.940002,305.309998,313.059998,313.059998,5653800
5/19/17,315.5,316.5,310.200012,310.829987,310.829987,4687600
5/22/17,312.799988,314.369995,306.799988,310.350006,310.350006,4329200
5/23/17,310.459991,310.730011,303.480011,303.859985,303.859985,4318400
5/24/17,306.51001,311,305.399994,310.220001,310.220001,5033300
5/25/17,311.019989,316.970001,307.809998,316.829987,316.829987,5014000
5/26/17,317.279999,325.48999,316.309998,325.140015,325.140015,7802200
5/30/17,326,336.279999,325.76001,335.100006,335.100006,7782900
5/31/17,337.690002,342.890015,335.160004,341.01001,341.01001,9963400
6/1/17,344,344.880005,337.290009,340.369995,340.369995,7608000
6/2/17,339.769989,342.880005,335.929993,339.850006,339.850006,5590200
6/5/17,338.5,348.440002,334.209991,347.320007,347.320007,6784400
6/6/17,344.700012,359.48999,339.970001,352.850006,352.850006,11086800
6/7/17,356.339996,360.5,355.140015,359.649994,359.649994,9398000
6/8/17,363.75,371.899994,360.220001,370,370,9061500
6/9/17,374.420013,376.869995,354.799988,357.320007,357.320007,17261400
6/12/17,357.98999,364.5,350.619995,359.01001,359.01001,10517700
6/13/17,367.619995,376,366.609985,375.950012,375.950012,11807900
6/14/17,381.089996,384.25,376.309998,380.660004,380.660004,12818400
6/15/17,372.5,375.459991,366.48999,375.339996,375.339996,10426500
6/16/17,377.980011,378.01001,370.100006,371.399994,371.399994,6731000
6/19/17,375,376.700012,367.799988,369.799988,369.799988,6549300
6/20/17,376.670013,378.880005,369.730011,372.23999,372.23999,7438700
6/21/17,374.350006,376.98999,368.019989,376.399994,376.399994,4923200
6/22/17,377.98999,385,373.570007,382.609985,382.609985,7529800
6/23/17,382.450012,386.98999,379.350006,383.450012,383.450012,6445800
6/26/17,386.690002,386.950012,373.100006,377.48999,377.48999,6604100
6/27/17,376.399994,376.399994,362.019989,362.369995,362.369995,6996400
6/28/17,366.679993,371.73999,362.519989,371.23999,371.23999,6302500
6/29/17,370.609985,371,354.100006,360.75,360.75,8221000
6/30/17,363.709991,366.769989,359.619995,361.609985,361.609985,5848500
7/3/17,370.23999,371.350006,351.5,352.619995,352.619995,6305400
7/5/17,347.200012,347.23999,326.329987,327.089996,327.089996,17046700
7/6/17,317.26001,320.790009,306.299988,308.829987,308.829987,19324500
7/7/17,313.5,317,307.380005,313.220001,313.220001,14176900
7/10/17,312.899994,317.940002,303.130005,316.049988,316.049988,13820900
7/11/17,316,327.279999,314.299988,327.220001,327.220001,11559400
7/12/17,330.399994,333.100006,324.5,329.519989,329.519989,10346100
7/13/17,330.109985,331.600006,319.970001,323.410004,323.410004,8594500
7/14/17,323.190002,328.420013,321.220001,327.779999,327.779999,5625200
7/17/17,325.540009,327.100006,313.450012,319.570007,319.570007,9876900
7/18/17,317.5,329.130005,315.660004,328.23999,328.23999,6373700
7/19/17,328.230011,331.649994,323.220001,325.26001,325.26001,6357000
7/20/17,326.899994,330.220001,324.200012,329.920013,329.920013,5166200
7/21/17,329.459991,331.26001,325.799988,328.399994,328.399994,4901600
7/24/17,330.23999,343.399994,330.01001,342.519989,342.519989,8637100
7/25/17,345,345.600006,334.149994,339.600006,339.600006,6989200
7/26/17,340.359985,345.5,338.119995,343.850006,343.850006,4820800
7/27/17,346,347.5,326.290009,334.459991,334.459991,8302400
7/28/17,336.890015,339.600006,332.51001,335.070007,335.070007,4880400
7/31/17,335.5,341.48999,321.040009,323.470001,323.470001,8535100
8/1/17,323,324.450012,316.130005,319.570007,319.570007,8303100
8/2/17,318.940002,327.119995,311.220001,325.890015,325.890015,13091500
8/3/17,345.329987,350,343.149994,347.089996,347.089996,13535000
8/4/17,347,357.269989,343.299988,356.910004,356.910004,9268900
8/7/17,357.350006,359.480011,352.75,355.170013,355.170013,6324500
8/8/17,357.529999,368.579987,357.399994,365.220001,365.220001,7449800
8/9/17,361,370,358.950012,363.529999,363.529999,6892100
8/10/17,361.600006,366.649994,354.660004,355.399994,355.399994,7092900
8/11/17,356.970001,361.26001,353.619995,357.869995,357.869995,4365800
8/14/17,364.630005,367.660004,362.600006,363.799988,363.799988,4519200
8/15/17,365.200012,365.48999,359.369995,362.329987,362.329987,3085100
8/16/17,363,366.5,362.519989,362.910004,362.910004,3413800
8/17/17,361.209991,363.299988,351.589996,351.920013,351.920013,5027700
8/18/17,352.910004,354,345.799988,347.459991,347.459991,5408200
8/21/17,345.820007,345.820007,331.850006,337.859985,337.859985,6495400
8/22/17,341.130005,342.23999,337.369995,341.350006,341.350006,4322000
8/23/17,338.98999,353.48999,338.299988,352.769989,352.769989,4954500
8/24/17,352.519989,356.660004,349.73999,352.929993,352.929993,4584700
8/25/17,354.23999,355.690002,347.299988,348.049988,348.049988,3484000
8/28/17,347.279999,347.350006,339.720001,345.660004,345.660004,3764000
8/29/17,339.480011,349.049988,338.75,347.359985,347.359985,4073700
8/30/17,349.670013,353.470001,347,353.179993,353.179993,3412900
8/31/17,353.549988,358.440002,352.820007,355.899994,355.899994,4072800
9/1/17,356.119995,357.589996,353.690002,355.399994,355.399994,3049500
9/5/17,353.799988,355.48999,345.890015,349.589996,349.589996,3835100
9/6/17,349.5,350.980011,341.559998,344.529999,344.529999,4091400
9/7/17,345.980011,352.480011,343.450012,350.609985,350.609985,4239200
9/8/17,348.98999,349.779999,342.299988,343.399994,343.399994,3263500
9/11/17,351.350006,363.709991,350,363.690002,363.690002,7667100
9/12/17,364.48999,368.76001,360.399994,362.75,362.75,5972900
9/13/17,363.820007,368.070007,359.589996,366.230011,366.230011,4185200
9/14/17,364.329987,377.959991,362.630005,377.640015,377.640015,7202500
9/15/17,374.51001,380,372.700012,379.809998,379.809998,5420500
9/18/17,380.25,389.609985,377.679993,385,385,7188000
9/19/17,380,382.390015,373.570007,375.100006,375.100006,6451900
9/20/17,373,378.25,371.070007,373.910004,373.910004,4919100
9/21/17,374.899994,376.829987,364.51001,366.480011,366.480011,4618200
9/22/17,366.48999,369.899994,350.880005,351.089996,351.089996,8159400
9/25/17,353.149994,357.470001,342.880005,344.98999,344.98999,7605900
9/26/17,350.929993,351.23999,340.899994,345.25,345.25,7156300
9/27/17,349.899994,351.48999,340.5,340.970001,340.970001,6060300
9/28/17,339.880005,342.75,335.399994,339.600006,339.600006,5319600
9/29/17,341.859985,344.679993,338.600006,341.100006,341.100006,5107100
10/2/17,342.519989,343.700012,335.51001,341.529999,341.529999,5286800
10/3/17,335.899994,348.549988,331.279999,348.140015,348.140015,10153600
10/4/17,351.25,358.619995,349.600006,355.01001,355.01001,8163500
10/5/17,356,357.440002,351.350006,355.329987,355.329987,4171700
10/6/17,353.100006,360.100006,352.25,356.880005,356.880005,4297500
10/9/17,349.649994,351.75,342.670013,342.940002,342.940002,7493700
10/10/17,346.799988,355.630005,345.529999,355.589996,355.589996,6978500
10/11/17,353.890015,357.600006,351.149994,354.600006,354.600006,4500800
10/12/17,352.950012,359.779999,352.640015,355.679993,355.679993,4087000
10/13/17,356.980011,358.48999,353.679993,355.570007,355.570007,3540500
10/16/17,353.76001,354.480011,347.160004,350.600006,350.600006,5375500
10/17/17,350.910004,356.220001,350.070007,355.75,355.75,3293300
10/18/17,355.970001,363,354.130005,359.649994,359.649994,4939100
10/19/17,355.559998,357.149994,348.200012,351.809998,351.809998,5061800
10/20/17,352.690002,354.549988,344.339996,345.100006,345.100006,4930400
10/23/17,349.880005,349.950012,336.25,337.019989,337.019989,5747300
10/24/17,338.799988,342.799988,336.160004,337.339996,337.339996,4491700
10/25/17,336.700012,337.5,323.559998,325.839996,325.839996,8594100
10/26/17,327.779999,330.230011,323.200012,326.170013,326.170013,5023500
10/27/17,319.75,324.589996,316.660004,320.869995,320.869995,6979700
10/30/17,319.179993,323.779999,317.25,320.079987,320.079987,4254400
10/31/17,320.230011,331.950012,320.179993,331.529999,331.529999,5672300
11/1/17,332.25,332.609985,320.26001,321.079987,321.079987,8457300
11/2/17,300.130005,308.690002,292.630005,299.26001,299.26001,19791400
11/3/17,299.5,306.25,295.130005,306.089996,306.089996,8894000
11/6/17,307,307.5,299.01001,302.779999,302.779999,6486000
11/7/17,301.019989,306.5,300.029999,306.049988,306.049988,5294300
11/8/17,305.5,306.890015,301.299988,304.390015,304.390015,4725300
11/9/17,302.5,304.459991,296.299988,302.98999,302.98999,5447100
11/10/17,302.5,308.359985,301.850006,302.98999,302.98999,4625400
11/13/17,300.130005,316.799988,299.109985,315.399994,315.399994,7584900
11/14/17,315,316.350006,306.899994,308.700012,308.700012,5676100
11/15/17,306.01001,312.48999,301.5,311.299988,311.299988,5978700
11/16/17,313.98999,318.140015,311.299988,312.5,312.5,5822100
